EBA,spei,BA,year
0.0008223904669284821,1.1800488927660127,0.0025,2010
0.0019890430569648745,0.02419627822760073,0.005,2010
0.007446427941322327,-0.33547361194999337,0.0075,2010
0.0,-0.2337946359031638,0.01,2010
0.0,-0.14567580939184763,0.03,2010
0.0,-0.226744306677446,0.0025,2010
0.0,-0.4459138553462904,0.0575,2010
0.0,-0.46860226247997655,0.045,2010
0.0,-0.7109379436750022,0.0025,2010
0.0,-0.13959706819901913,0.005,2010
0.0,-0.11442674704032339,0.0025,2010
6.584321148693562e-05,0.4044791274472425,0.005,2010
0.0,0.4560684516965053,0.0075,2010
0.006640962958335876,-0.9310910672878752,0.015,2010
0.03497411251068115,-0.0046226242164323205,0.035,2010
0.05639343738555908,-0.0011146453713253926,0.0575,2010
0.0,-0.23105785860486394,0.3725,2010
0.0,-0.18695023871011762,0.325,2010
0.0,-0.16749919056285045,0.025,2010
0.0,-0.15406231214331584,0.1325,2010
0.0,-0.00726398365499021,0.025,2010
0.0,-0.024178909218435556,0.05,2010
0.0,-0.3693096808144941,0.135,2010
0.0,-0.3905378635319455,0.18,2010
0.0,-0.41099145346919225,0.0825,2010
0.0,-0.4011058790809446,0.0025,2010
0.0,-0.4877250968098185,0.0275,2010
0.0,-0.700346883619611,0.005,2010
0.0,-0.4852213458153691,0.0125,2010
0.0,-0.4415687686093356,0.005,2010
6.177013274282217e-06,-0.15936124487744371,0.005,2010
0.0002889907173812389,0.9747579950669597,0.01,2010
0.006673042178153992,-0.42630539155559116,0.01,2010
0.006101245284080506,-0.4532239206187672,0.0075,2010
0.0014110507071018218,-0.8522570112666283,0.0025,2010
0.0,0.004305618045352836,0.005,2010
0.0,0.03531804569820277,0.4175,2010
0.0,0.03969616948252993,0.3,2010
0.0,0.04706975572471572,0.0475,2010
0.0,-0.2938120172133387,0.0025,2010
0.0,-0.3199792388967343,0.13,2010
0.0,-0.554636796440379,0.0025,2010
0.0074498367309570315,-0.5236583921480416,0.0125,2010
0.0,0.06381233177183379,0.025,2010
0.0,0.046698224940676755,0.3375,2010
0.0,0.0027002010860373332,0.105,2010
0.0,-0.4668399918133308,0.095,2010
0.0,-0.47680460198570274,0.01,2010
0.0,-0.47922404773991195,0.02,2010
0.002107429802417755,1.2506186714519667,0.015,2010
0.10411216735839844,0.7808443180015843,0.195,2010
0.30329299926757813,0.7969479145597471,0.6325,2010
0.15164546966552733,0.803936077965612,0.2525,2010
0.03671534776687622,-0.4690095107039815,0.04,2010
0.011997308731079102,-0.5311740856521966,0.015,2010
0.001727738082408905,-0.3296927832275526,0.01,2010
0.03434495687484741,-0.3277758505683496,0.045,2010
0.03198744535446167,-0.3316273930002853,0.05,2010
0.0,-0.4280891113441513,0.3325,2010
0.0,-0.4537417992262677,0.3825,2010
0.0,-0.5102115005579799,0.04,2010
0.0,-0.5445655790425753,0.3875,2010
0.0,-0.5674092746789074,0.0125,2010
0.0,-0.5627116706080693,0.055,2010
0.0,-0.5447569854151111,0.015,2010
0.0,-0.011813079081689814,0.0025,2010
0.00028440935537219045,0.12495195075044456,0.0025,2010
0.019991970062255858,0.8406437789370841,0.06,2010
0.3239073944091797,0.834981870648012,0.7375,2010
0.22415365219116212,0.8367887559772221,0.5525,2010
0.026076316833496094,0.8308854456446986,0.05,2010
0.014976589679718018,-0.9750946334557357,0.015,2010
0.1465310287475586,-0.882921989432117,0.1725,2010
0.0029805552959442138,-0.8362878552929031,0.005,2010
0.1299215793609619,-0.34320853545763524,0.155,2010
0.09320885658264161,-0.35357205686478377,0.1225,2010
0.0,-0.08760761580001722,0.0075,2010
0.0,-0.11473097910061747,0.02,2010
0.0,-0.32958873555715684,0.2675,2010
0.0,-0.35951113136351076,0.2475,2010
0.0,-0.36812389726825157,0.105,2010
0.0,-0.4224770174070324,0.0225,2010
0.0,-0.4566221083073412,0.5125,2010
0.0,-0.4923760418579986,0.5375,2010
0.0,-0.523912599383403,0.7825,2010
0.0,-0.5553333193755531,0.2625,2010
0.0,-0.5975984884950384,0.12,2010
0.0,-0.6271859417537765,0.0025,2010
0.0,-0.6203122900764824,0.0175,2010
0.001232345476746559,0.9463306011626413,0.0025,2010
0.024173309803009035,0.8838116291969035,0.0375,2010
0.08788029670715332,0.8772768755619975,0.16,2010
0.15383349418640135,-0.9268607757572065,0.1775,2010
0.006268900036811829,-0.42878415082005805,0.0125,2010
0.0,0.13477615028698267,0.0025,2010
0.0,-0.27754827969435436,0.6025,2010
0.0,-0.29204293207116666,0.7575,2010
0.0,-0.3064446673118352,0.32,2010
0.0,-0.33386611893769835,0.0025,2010
0.0,-0.42804070377939196,0.0025,2010
0.0,-0.49149893848161114,0.2675,2010
0.0,-0.5293259961495563,0.375,2010
0.0,-0.5800815606803219,0.0075,2010
0.0,-0.6476023837959624,0.01,2010
0.0,-0.6604145183956867,0.025,2010
0.008262039422988891,0.9063435745926728,0.0125,2010
0.006460546851158142,0.6036481956842195,0.01,2010
0.20628520965576172,0.5630316771443836,0.425,2010
0.0546001672744751,0.5498392699609507,0.0975,2010
0.0018834485113620758,-0.5250423227969675,0.0025,2010
0.0,-0.2455456002956382,0.005,2010
0.0,-0.2735911990769373,0.615,2010
0.0,-0.29258278967078166,0.22,2010
0.0,-0.2896826584989228,0.0025,2010
0.0,-0.5466781854094181,0.0375,2010
0.0,-0.5988521404782455,0.745,2010
0.0,-0.636016467127598,0.0925,2010
0.0,-0.6528685964643707,0.025,2010
0.0,-0.665285805272048,0.0025,2010
1.8990691751241683e-05,0.2661107690073917,0.005,2010
0.008224390745162964,0.5380730192270506,0.01,2010
0.050974888801574705,-0.8127292041587412,0.0725,2010
0.03181495189666748,-1.0305167407792912,0.055,2010
0.002462066411972046,-1.0285092681562844,0.0625,2010
0.0,-0.16364777155787705,0.255,2010
0.0,-0.19523700299475227,0.545,2010
0.0,-0.230336135226717,0.7275,2010
0.0,-0.2629063739551854,0.1425,2010
0.0,-0.2974752272039454,0.005,2010
0.0,-0.25688511314823864,0.0225,2010
0.0,-0.2920346950893273,0.005,2010
0.0,-0.43332950929460196,0.045,2010
0.0,-0.5283284730861608,0.8275,2010
0.0,-0.5776952008814753,0.3425,2010
0.0,-0.6053121240812425,0.0075,2010
0.0,-0.351317956351983,0.005,2010
0.0,-0.1842736745701781,0.0025,2010
0.0,0.23081487880049117,0.0025,2010
5.153203383088112e-05,0.9267802248260948,0.01,2010
0.0021582840383052825,0.639869976673997,0.005,2010
0.17485612869262696,0.5509917685617969,0.2075,2010
0.17904958724975586,0.5436883733349178,0.2025,2010
0.01063678741455078,-1.1097891656043177,0.3475,2010
0.03306483507156372,-1.098663900477035,0.6,2010
0.1553156566619873,-1.092612718214499,0.6275,2010
0.01826660394668579,-1.0834705265248412,0.24,2010
0.05040737152099609,-0.739012365863101,0.1025,2010
0.09999764442443848,-0.7014838807089898,0.185,2010
0.1779802894592285,-0.6625426643500573,0.54,2010
0.11204969406127929,-0.6226940998860766,0.4175,2010
0.004756098389625549,-0.5866653222941152,0.0175,2010
0.02791642189025879,-0.19679009829662128,0.04,2010
0.0,0.1685579086105748,0.0025,2010
0.0,0.16098627622880118,0.0025,2010
0.0,-0.09790371327009703,0.0125,2010
0.0,-0.15880116250139992,0.055,2010
0.0,-0.23765584265165157,0.0075,2010
0.0,-0.1900096073610741,0.0075,2010
0.0,-0.19270240536651087,0.0225,2010
0.0,-0.3109738712277725,0.005,2010
0.0,-0.3919058085395452,0.08,2010
0.0,-0.44296605909080167,0.055,2010
0.0,-0.5487675213181606,0.015,2010
0.0,-0.560737826213889,0.005,2010
0.0,1.1451884497058666,0.05,2010
0.0,1.0698881157100535,0.0075,2010
2.862050896510482e-06,0.8683703370466727,0.0025,2010
4.036519676446915e-05,0.8363296331513089,0.0175,2010
0.19637880325317383,0.5001284512003953,0.21,2010
0.03286234855651855,0.4699623106224177,0.04,2010
0.009989272952079773,-0.8721251564736396,0.01,2010
0.020705623626708983,-0.9146264700575854,0.025,2010
3.667800920084119e-05,-1.113849042293611,0.0025,2010
0.004478828907012939,-1.079575734456284,0.0225,2010
0.04880946636199951,-0.8365084203734108,0.105,2010
0.6714126586914062,-0.7916485298691814,0.9275,2010
0.3748451232910156,-0.7609728406707601,0.595,2010
0.26978137969970706,-0.7333398276353933,0.5325,2010
0.23915828704833986,-0.7058661244514255,0.7075,2010
0.1540406799316406,-0.6819932946506034,0.25,2010
0.08622917175292968,-0.6548537266475508,0.11,2010
0.0,-0.11831129797780274,0.01,2010
0.0,-0.212529304514613,0.1875,2010
0.0,-0.24327935699247352,0.2725,2010
0.0,-0.5275771230169356,0.01,2010
0.0,-0.50857469824342,0.0025,2010
0.0,-0.10243127662816891,0.0425,2010
2.1828985773026943e-05,1.046921734409584,0.0025,2010
0.006180377602577209,0.204291951864765,0.02,2010
0.009646644592285156,-0.6778887036004709,0.015,2010
0.36710075378417967,-0.6907484479197692,0.6275,2010
0.3812969970703125,-0.7410502624016114,0.5575,2010
0.4309558868408203,-0.7982571567683,0.625,2010
0.3742255401611328,-0.8547925731067664,0.515,2010
0.30080810546875,-0.907692474378191,0.3875,2010
0.29664924621582034,-0.9491573668811081,0.425,2010
0.026046953201293944,-0.9818460649702629,0.0925,2010
0.009640398025512696,-1.0117937503643952,0.01,2010
0.1413887119293213,-0.8902786544050963,0.1925,2010
0.5802549743652343,-0.8446768527957268,0.655,2010
0.0024619044363498686,-0.8196713524519675,0.0025,2010
0.0,-0.3186420493519221,0.0125,2010
0.0,-0.23737058385922793,0.0025,2010
2.5063762441277502e-05,0.8206311675452669,0.0125,2010
0.0,0.763994379962097,0.0025,2010
0.0,0.7463973359077745,0.015,2010
3.841145080514252e-06,0.7261238769936605,0.0075,2010
1.9207282457500697e-06,0.6988818434789208,0.01,2010
0.29013208389282225,-0.7351460163399671,0.645,2010
0.1213083553314209,-0.7832008381914873,0.54,2010
0.004419091045856476,-0.8476554299503137,0.0325,2010
0.10468982696533204,-0.9075856310985311,0.1325,2010
0.009152258038520813,-0.95704792713864,0.0125,2010
0.03572819232940674,-1.0027541229594854,0.05,2010
0.025691235065460206,-1.028034557828131,0.0325,2010
0.0,-0.24942924432962674,0.14,2010
0.0,-0.26804795633566875,0.6975,2010
0.0,-0.2845716590176891,0.0225,2010
0.0,-0.07524897034532338,0.01,2010
0.0,-0.03333343895716671,0.0025,2010
0.0,1.1486753050182887,0.005,2010
0.0,0.9491419396904591,0.0025,2010
0.0,0.7807475589552489,0.005,2010
0.0028256404399871825,-0.8415122671020964,0.015,2010
0.04742057800292969,-1.0763475020626356,0.0675,2010
0.01210808515548706,-1.00557921544817,0.025,2010
0.0,-0.18424760780013813,0.0225,2010
0.0,0.8615851444829296,0.0025,2010
0.0,0.8368250675061836,0.0025,2010
0.0038206177949905397,-0.3156356923152802,0.005,2010
0.08586394309997558,-1.0083432156993921,0.295,2010
0.364423942565918,-1.012254687366519,0.825,2010
0.07610591888427734,-1.0240478755048354,0.78,2010
0.15303107261657714,-1.0463601792654293,0.55,2010
0.0,-0.1216565957975133,0.005,2010
0.0,0.1687380545749039,0.0025,2010
0.0,0.8272459073765611,0.0025,2010
0.0,0.8391826598119774,0.005,2010
0.0,0.8776272072921837,0.0825,2010
0.0,0.9089649621731778,0.0075,2010
0.004023714661598205,0.42183339578265155,0.005,2010
0.10598352432250976,-1.0599703382825925,0.19,2010
0.02871249437332153,-1.0356904910109133,0.09,2010
0.08689817428588867,-1.0079553623657744,0.12,2010
0.47343666076660157,-1.0288695695347665,0.6625,2010
0.26229688644409177,-1.0405234608805078,0.4825,2010
0.07729365348815918,-1.0475279983720522,0.4475,2010
0.08479687690734863,-1.076118011580853,0.1275,2010
0.0,-0.08840342616555037,0.005,2010
0.0,-0.06571775706398432,0.045,2010
0.0,-0.07810652741101552,0.005,2010
0.0,-0.129507790556062,0.0025,2010
0.0,0.017142971184132477,0.0025,2010
0.0,0.056339363692674164,0.0075,2010
0.0,-0.1070211244055628,0.0025,2010
0.01915610909461975,0.3829994068215938,0.035,2010
0.09441808700561523,0.3754872387434301,0.1225,2010
0.01827737092971802,0.3746765026364548,0.025,2010
0.0552135705947876,-1.0292476461641877,0.0925,2010
0.0,0.1367604356842336,0.03,2010
0.0,-0.16237974439735475,0.0025,2010
0.0,-0.006910612854838215,0.0025,2010
0.0,0.9430513174332339,0.0025,2010
0.0,0.05119907492108374,0.0025,2010
0.0,0.10841985963695157,0.005,2010
0.0,-0.008650947783916622,0.01,2010
0.0,0.09013387123312995,0.005,2010
0.0008433238416910171,0.9297442587267911,0.0025,2010
3.7218728102743626e-05,0.850851858015171,0.0025,2010
0.01641813516616821,-1.1988596100195796,0.025,2010
0.05740013122558594,-1.2119544738295411,0.1125,2010
0.04628126621246338,-1.2186663764083399,0.0675,2010
0.11428172111511231,-1.1729115845569695,0.145,2010
0.24598840713500977,-1.1249833233073414,0.5025,2010
0.034449834823608395,-1.074726865605499,0.14,2010
0.0003305279091000557,-1.0543532529492263,0.0025,2010
8.41553881764412e-05,-1.0700489279871594,0.0025,2010
0.010080665349960327,-1.0512922932877684,0.0125,2010
0.020872583389282228,-1.0621401451584285,0.035,2010
0.10335746765136719,-1.0712357545567464,0.1875,2010
0.011393636465072632,-1.0895601045353414,0.0175,2010
0.0,0.08449338608647065,0.0025,2010
0.0,-0.10741599464597706,0.015,2010
0.0,0.9517760101165689,0.0025,2010
0.013444992303848267,0.5146434470526022,0.02,2010
0.06781959056854248,0.5136966346561465,0.15,2010
0.08804396629333495,-1.2076439194890642,0.1075,2010
0.4256300354003906,-1.2066675784885903,0.595,2010
0.5870149230957031,-1.2148266578928038,0.935,2010
0.13912178039550782,-1.2212243182682911,0.2475,2010
0.22736061096191407,-1.2155141777937477,0.3125,2010
0.7123973083496093,-1.1764292509015595,0.9,2010
0.6509282684326172,-1.1312413143860982,0.8125,2010
0.08845478057861328,-1.0804215967132333,0.1725,2010
0.15107277870178223,-1.0528163442368277,0.285,2010
0.31479671478271487,-1.0392838075689235,0.6325,2010
0.06684258460998535,-1.0388121054076283,0.26,2010
0.1523057746887207,-1.0313346459999457,0.26,2010
0.19401077270507813,-1.040162042947446,0.6725,2010
0.21651336669921875,-1.0291891907912099,0.47,2010
0.21935592651367186,-1.0192234418566664,0.4875,2010
0.04690309524536133,-1.0113885950479262,0.0875,2010
0.0,0.30573434846441405,0.1425,2010
0.0,0.2736784762719275,0.065,2010
0.0,0.17101966925939635,0.01,2010
0.0,0.07276262769908527,0.0025,2010
0.0,-0.08767895022669168,0.0875,2010
0.0,-0.13101986353756323,0.0225,2010
0.35465953826904295,-1.2145615491575517,0.3925,2010
0.24657949447631836,-1.2124544191339768,0.625,2010
0.07245205879211426,-1.2146814924279155,0.165,2010
0.17801647186279296,-1.2050030054429166,0.2125,2010
0.23067594528198243,-1.1686265165180014,0.3075,2010
0.005190492868423462,-1.1234450110408618,0.04,2010
0.1727788543701172,-1.051962778673293,0.255,2010
0.011814358234405518,-1.0335334692861733,0.0175,2010
0.0933704948425293,-1.044787433729796,0.1475,2010
0.06465682983398438,-1.012182124029999,0.145,2010
0.1900832748413086,-0.9673928070771497,0.3025,2010
0.035245232582092285,-0.9467227238667814,0.075,2010
0.0,0.2925341485273915,0.045,2010
0.0,0.3192034556256294,0.0275,2010
0.0,0.24420521063851483,0.0025,2010
0.0,0.16950996491887818,0.0025,2010
0.0,-0.10076045850190926,0.005,2010
0.0007426689565181732,0.9899871202805394,0.1575,2010
5.570375360548496e-05,0.9165716789855145,0.08,2010
0.0005652526766061782,0.9955322785329221,0.0175,2010
0.008722964525222778,0.9793537043842406,0.0275,2010
0.008926141858100891,0.2569888168279569,0.0125,2010
0.22448810577392578,-0.7688082962760919,0.2675,2010
0.46069889068603515,-0.7734604691873928,0.6275,2010
0.14955424308776855,-0.8094041235655361,0.2275,2010
0.0,0.27160031307582294,0.0025,2010
0.0,0.26029557240350737,0.0025,2010
0.0,0.10609130443482469,0.0025,2010
9.869904170045629e-07,0.9841389797643394,0.0075,2010
9.855974349193276e-07,0.8955098275514112,0.035,2010
1.2697326019406318e-05,0.7537075242407558,0.0425,2010
0.006308234333992004,-1.3690352335204863,0.0075,2010
0.17245418548583985,-0.8553158243854997,0.1975,2010
0.7294786071777344,-0.8655251574725659,0.8875,2010
0.4765281677246094,-0.8773863503614228,0.67,2010
0.006908010244369506,-0.8956978388512012,0.01,2010
0.0037728533148765563,-1.0552240174914334,0.005,2010
0.0,0.2336461904393349,0.0025,2010
0.0,0.03834031652788598,0.0025,2010
0.0,0.019847571392129004,0.0025,2010
0.0,0.0032721671406165842,0.0025,2010
0.0,0.025429657130899737,0.005,2010
0.0,0.036132454797089895,0.005,2010
0.0,0.7875227181717311,0.0025,2010
0.0010798835009336472,0.9249053783259252,0.005,2010
0.00025017855688929557,0.9336314153315437,0.0025,2010
0.090151948928833,-0.9136235798068928,0.2275,2010
0.11774248123168946,-0.9250308526696888,0.6525,2010
0.02986453294754028,-0.9364282829923161,0.1275,2010
0.0,0.09061354077078677,0.0025,2010
0.0,0.02755012867652132,0.0125,2010
0.0012839928269386292,0.8157874733681345,0.0025,2010
4.670544876717031e-06,0.7639569166896136,0.0025,2010
0.014960259199142456,-1.2790777561650377,0.015,2010
0.0023119524121284485,-1.1909058921764415,0.0025,2010
0.0,0.41415534600449966,0.0025,2010
0.00033057589083909986,0.5992029116626509,0.0025,2010
0.0,0.3134837763069948,0.01,2010
0.0,0.40768621243631004,0.0025,2010
0.0,0.32978413091427367,0.0025,2010
0.0002972152456641197,0.4043150832041009,0.025,2010
0.011846842765808106,-1.0240873576256015,0.0525,2010
0.017822797298431396,-0.9047170570214169,0.1075,2010
0.003438209593296051,-0.8879299208475366,0.0375,2010
0.0,0.014851774444206314,0.0025,2010
0.0,0.3490879319476034,0.0025,2010
3.120734822005034e-05,0.4071830814367706,0.0025,2010
0.014822968244552613,-0.6072084241575484,0.015,2010
0.0023614978790283203,-1.0775900924650412,0.0025,2010
0.020041604042053223,-0.9023272489567375,0.0275,2010
0.0,0.11871333513397178,0.01,2010
0.0,0.22510039987901262,0.0075,2010
0.0,0.3972975544630493,0.0025,2010
0.0,0.44055675548594214,0.0075,2010
0.0,0.13986677132120853,0.0275,2010
5.252617411315441e-06,0.28167506904933715,0.0025,2010
0.002412515580654144,-1.1639516637588996,0.0025,2010
0.003051415979862213,-1.0849540130663016,0.01,2010
0.0456887149810791,-0.9196718159144658,0.05,2010
0.0,0.19543549805138413,0.0025,2010
0.0,0.4634189588273392,0.0025,2010
0.0,0.4278702442400932,0.0025,2010
0.0,0.8355162164272317,0.0075,2010
0.0,0.24977297880186697,0.0025,2010
0.0003160715103149414,0.31668705176638057,0.0025,2010
0.00226813405752182,-0.675588463526484,0.0025,2010
0.00012617409229278564,-0.8451544197834124,0.005,2010
0.0,0.355059847575859,0.005,2010
0.0,0.32787181765642986,0.0075,2010
0.0,0.20889699397897482,0.005,2010
0.0,0.12363173860782739,0.0025,2010
0.0,0.1278962194717547,0.0025,2010
0.021453850269317627,-0.7851221710797162,0.03,2010
0.002585320174694061,-0.30888945303848914,0.005,2010
0.0,0.3640577700695919,0.0025,2010
0.0,0.07387555678519783,0.005,2010
0.0,0.24081287062496284,0.0025,2010
0.00032486509531736373,0.23228302660333627,0.075,2010
1.3264665903989225e-06,0.26380943299540316,0.025,2010
0.00031902071088552475,0.4005691851451253,0.0025,2010
0.002100418955087662,-1.0005590415981829,0.0025,2010
0.0018389305472373961,-0.8917589037948384,0.0075,2010
0.019736037254333497,-0.8342039204855022,0.0375,2010
0.034129841327667235,-0.8302074367557538,0.0575,2010
0.0025295189023017885,-0.24299259152380473,0.005,2010
0.0,0.0580304008236655,0.0025,2010
0.0,0.11112783080853458,0.0025,2010
3.371833125129342e-05,0.24152377074836698,0.1575,2010
0.0002931741438806057,0.26278881734537224,0.0675,2010
0.0,0.2881906117589499,0.0025,2010
8.685775101184845e-05,0.44830077019369036,0.0025,2010
0.06235342502593994,-1.1928693763967397,0.065,2010
0.16987838745117187,-0.9584040672449519,0.1975,2010
0.005488308668136596,-0.9620909493013825,0.0125,2010
0.0,0.20001409843059875,0.0025,2010
0.0,0.28531239874411607,0.005,2010
0.0,0.8095558187322693,0.0025,2010
0.0,0.6590908289889091,0.0375,2010
2.7851459890371187e-07,0.2648745512364074,0.0025,2010
8.84654640685767e-06,0.29696379211033863,0.0025,2010
0.0,0.3135000396814724,0.0025,2010
0.0004590937495231628,0.4660321232592902,0.005,2010
0.0024609442055225374,-1.0106955663840895,0.0025,2010
0.056213030815124514,-0.967675184069802,0.1075,2010
0.0016943351924419404,-0.9690974369801614,0.0025,2010
0.0,0.2341228288318437,0.0075,2010
0.00036030061542987826,0.25956034489628743,0.005,2010
0.0003899820148944855,0.27186403672966397,0.0025,2010
0.004508450627326965,-1.1713582878965056,0.0075,2010
0.013333864212036133,-1.0791279147748534,0.025,2010
0.01078281044960022,-0.7181578721828539,0.0125,2010
0.0013133762776851654,-0.67824008186896,0.0025,2010
0.0,0.2394376020189692,0.0025,2010
0.0,0.38589878264094096,0.0025,2010
0.0,0.40764612979763165,0.01,2010
7.352075772359967e-07,0.3656421277557862,0.0025,2010
0.03222417116165161,-0.8722770949562558,0.0425,2010
0.0,0.19830312162690963,0.005,2010
0.0,0.14455196750021845,0.0075,2010
0.0002781884744763374,0.42675285232287286,0.0125,2010
0.0,0.3791534499403415,0.0025,2010
0.016283406019210814,-0.9690655528190109,0.025,2010
0.0,0.38819593244466416,0.0025,2010
0.0,0.225354563144542,0.0175,2010
0.0,0.21713726780762346,0.0025,2010
0.0012824346125125884,0.40697464523843807,0.01,2010
0.0024025735259056093,-1.1703337397609241,0.0025,2010
0.059834952354431155,-0.6814709360323585,0.065,2010
0.05479136943817139,-0.6569101443079208,0.0575,2010
0.0,0.37857336439054246,0.005,2010
0.0,0.28816054325621937,0.0925,2010
0.0,0.37277039346251,0.005,2010
0.0,0.3607744336493193,0.0025,2010
0.0007835931330919265,0.4390214406392293,0.0025,2010
0.0009416866302490234,0.31094750115393455,0.0025,2010
0.007440782189369202,-0.4269058051537125,0.0225,2010
0.0014823806285858155,-1.111591752696405,0.005,2010
0.12324223518371583,-0.7482325553634611,0.215,2010
0.7454931640625,-0.7448913273850406,0.9525,2010
0.5731268310546875,-0.730248754246974,0.885,2010
0.04212093830108642,-0.7136930109442048,0.085,2010
0.0,0.45389215482983186,0.0025,2010
0.0,0.13856595511568026,0.005,2010
0.0,0.35774475395142363,0.0125,2010
0.0,0.47459616665313004,0.0025,2010
0.0,0.5027710215361848,0.0025,2010
0.0010375940799713134,-1.2103438861394746,0.01,2010
0.0015763476490974425,-0.8004175661244693,0.005,2010
0.25199790954589846,-0.8088595925729015,0.295,2010
0.11712273597717285,-0.8007001319247055,0.185,2010
0.017240880727767943,-0.784328978402549,0.05,2010
0.0020925280451774596,-0.8665171909400844,0.0075,2010
0.034279358386993405,-0.9841771003625276,0.045,2010
0.0006519243121147156,-0.26560407569342775,0.0575,2010
0.0066784811019897465,-0.8336006930822493,0.025,2010
0.0037917962670326235,-1.1436105951176623,0.005,2010
0.0017472521960735321,-0.9154216979300548,0.0025,2010
0.002063525766134262,-1.2271881137780842,0.0025,2010
0.0006434176862239837,-0.6597945686363584,0.0175,2010
0.2033420753479004,-0.8521843561162081,0.255,2010
0.24637466430664062,-0.8109444381671873,0.435,2010
0.002944675087928772,-0.8450160351520558,0.005,2010
0.0006082583963871002,-0.6490879357346576,0.0125,2010
0.00596518874168396,-1.1644570243037264,0.01,2010
0.062323503494262696,-0.8119576595311101,0.14,2010
0.007821570634841919,-0.8127917449324603,0.035,2010
0.08369579315185546,-0.9180922150006509,0.1625,2010
0.4881365203857422,-0.8897219350434413,0.7225,2010
0.24435314178466797,-0.8616245529149544,0.325,2010
0.20537145614624022,-0.8314447332079057,0.3025,2010
0.36392730712890625,-0.817352558407127,0.615,2010
0.18615501403808593,-0.8285113935352681,0.3425,2010
0.03680426120758057,-0.8515960512480708,0.0475,2010
0.0,0.47792229869042874,0.0075,2010
0.018639286756515504,-0.7651978649525286,0.025,2010
0.0007463591545820237,-0.703309076521314,0.0025,2010
0.0030322492122650145,-0.6740504333350116,0.015,2010
0.2134743118286133,-0.905294926655461,0.3375,2010
0.49455890655517576,-0.8906016605987865,0.725,2010
0.40737319946289063,-0.8714803536112365,0.5375,2010
0.6756977081298828,-0.8441604280800556,0.905,2010
0.43910736083984375,-0.8158798607428197,0.7725,2010
0.4195191192626953,-0.8472707106440783,0.6725,2010
0.0529912281036377,-0.8794740868158714,0.0825,2010
0.006805108785629272,-0.8627476384270621,0.01,2010
0.2984153366088867,-0.9040192200792397,0.43,2010
0.6158260345458985,-0.909015972875013,0.98,2010
0.5853863906860352,-0.9139111164727718,0.94,2010
0.6984869384765625,-0.9080763753075978,0.8675,2010
0.6683598327636718,-0.9104463992655003,0.93,2010
0.07513854026794434,-0.930714251708962,0.1175,2010
0.002668650150299072,-0.9290886030372411,0.0075,2010
0.0011439515650272368,-0.912221552253904,0.005,2010
0.012828069925308227,-0.831960809946259,0.0625,2010
0.2173228645324707,-0.9184222859619522,0.2725,2010
0.6826499938964844,-0.9493776389318443,0.945,2010
0.5148140716552735,-0.971565901018309,0.9325,2010
0.7777049255371093,-0.9936640198882707,0.965,2010
0.6205532073974609,-1.0170824874893074,0.7525,2010
0.003452785313129425,-1.0332378789374206,0.0075,2010
0.006026476621627808,-0.7890863096105444,0.035,2010
0.3513906860351563,-0.9738746149222433,0.5525,2010
0.28621641159057615,-1.0231121865148574,0.375,2010
0.3177622604370117,-1.0688349778043849,0.4,2010
0.04772294044494629,-1.1096000618501722,0.0625,2010
0.14630149841308593,-0.8373731611144292,0.5025,2010
0.02914757013320923,-0.7952297729994248,0.08,2010
0.0894832706451416,-0.7571530024970478,0.145,2010
0.15615886688232422,-0.7884916233004227,0.3775,2010
0.00047974683344364165,-0.823671823397321,0.0025,2010
0.010835012197494507,-0.9132439150273697,0.035,2010
0.09486433982849121,-0.9346608938600431,0.2025,2010
0.02064460515975952,-0.9766559499169399,0.0425,2010
0.12075613021850586,-1.0169990241323676,0.2225,2010
0.15119918823242187,-1.0640858686911001,0.2125,2010
0.13603611946105956,-0.690852154432321,0.2075,2010
0.030323448181152343,-0.8855848763281841,0.06,2010
0.027890052795410156,-0.8489157260520102,0.0425,2010
0.059813804626464843,-0.8340274012223236,0.12,2010
0.22108926773071289,-0.8558370884138966,0.7275,2010
0.041661372184753416,-0.8981000090407424,0.245,2010
0.06467010498046875,-0.9399022007661193,0.155,2010
0.08849329948425293,-0.9799226429151168,0.23,2010
0.07688387870788574,-0.9956033547570831,0.375,2010
0.3926001739501953,-1.0082402603294525,0.9525,2010
0.20622749328613282,-1.0160181923502953,0.325,2010
0.00043722122907638547,-1.0332322562085743,0.0075,2010
0.08775246620178223,-1.0634873858026517,0.315,2010
0.0036427855491638185,-1.1019044611718973,0.045,2010
0.03988900184631348,-0.5797922871069353,0.085,2010
0.04299380302429199,-0.9582767633626502,0.05,2010
0.0014995592832565308,-0.8897730996037987,0.0025,2010
0.0028563854098320007,-0.914749180082684,0.05,2010
0.012328238487243652,-1.0044438107647653,0.0325,2010
0.047632665634155275,-1.0441432436509503,0.1325,2010
0.06630987167358399,-1.0709239616525834,0.32,2010
0.09945755004882813,-1.0756920986401015,0.445,2010
0.00043620944023132325,-1.078674503183661,0.0025,2010
0.023750133514404297,-1.0807628108770222,0.0275,2010
0.005474090576171875,-0.9517924471956719,0.0275,2010
0.0017175301909446716,-0.8095133657148048,0.005,2010
0.14412784576416016,-0.9029079714200041,0.44,2010
0.04350254058837891,-0.8965596857786778,0.245,2010
0.030746512413024903,-0.8376926432874675,0.125,2010
0.020978617668151855,-0.8207225528282788,0.1325,2010
