EBA,spei,BA
0.22954456329345704,-2.4201982620691473,0.745
0.38590911865234373,-2.432295289557516,0.805
0.1564168357849121,-2.4473006887276934,0.365
0.10775523185729981,-2.464099074765451,0.205
0.06279762268066406,-2.482702726047819,0.1
0.2184695053100586,-2.493183525974881,0.3275
0.15853355407714845,-2.4893178113538776,0.295
0.059999098777770994,-2.483200572115686,0.1925
0.04864177227020264,-2.4780807539188,0.0825
0.0022582972049713136,-2.4705805485380674,0.015
0.0,-2.4743192268435537,0.0075
0.0008712121099233627,-2.483292267535806,0.025
0.023943452835083007,-2.5135417956360286,0.125
0.23762760162353516,-2.536870079713303,0.6975
0.2492275619506836,-2.544484982654157,0.99
0.3056953430175781,-2.547350446290531,0.935
0.018193544149398805,-2.5515216576109614,0.11
0.09635714530944824,-2.5914251668065824,0.125
0.0,-2.3917294351723797,0.01
0.00689384937286377,-2.439586480320733,0.0475
0.005494047999382019,-2.41103112238904,0.0675
0.004714286327362061,-2.340758083058811,0.0275
0.05190362930297852,-2.292806824086948,0.0575
0.011245039701461792,-2.2853287368896664,0.0125
0.0,-2.509095786408769,0.015
0.0,-2.553609853148269,0.01
0.0,-2.8026476002386587,0.015
0.0,-2.7944422731591807,0.0475
0.0,-2.7683907172486113,0.09
0.0,-2.7353481847010985,0.01
0.0,-2.6974960892192983,0.015
0.0,-1.5841037407434653,0.1075
0.0,-1.5868789922811788,0.045
0.0,-1.758885993739794,0.085
0.0,-1.772319386051747,0.0175
0.27248287200927734,-2.37360842608215,0.535
0.5600730133056641,-2.3873671867178885,0.99
0.5210209274291993,-2.411057099543757,0.9375
0.23577831268310548,-2.4355135200485596,0.6025
0.012257394790649414,-2.4644309844071386,0.07
0.25841360092163085,-2.4699832226747658,0.865
0.2948033905029297,-2.4692060245632557,0.9525
0.4401100540161133,-2.4675091100179087,0.765
0.5609172058105468,-2.4682861294838703,0.995
0.6081854248046875,-2.467058582050824,0.9875
0.47177040100097656,-2.4615663737607805,0.8875
0.3552363204956055,-2.4508720403976563,0.6975
0.03597943782806397,-2.437653652800736,0.11
0.07061418056488038,-2.4227876689796006,0.245
0.26563764572143556,-2.427817636658052,0.72
0.4387175369262695,-2.4461529178841284,0.8025
0.34876174926757814,-2.4639839738153286,0.66
0.3665801239013672,-2.4868532264460534,0.62
0.1836390495300293,-2.5060017911263683,0.27
0.4156132888793945,-2.511676866286763,0.6725
0.6163230895996094,-2.5090284057731496,0.9475
0.3003021240234375,-2.5056393404826767,0.65
0.2607882499694824,-2.5094362850238765,0.5925
0.0707593822479248,-2.5137980964266395,0.495
0.16306909561157226,-2.512958979077569,0.43
0.15134965896606445,-2.5034039595939666,0.305
0.06413330078125,-2.5041425005332707,0.11
0.09681367874145508,-2.5200736105995154,0.2825
0.16649532318115234,-2.5338718318171916,0.9625
0.3149598693847656,-2.5586658297025378,1.0
0.3348187255859375,-2.567979177572096,1.0
0.4236341094970703,-2.565406281578063,0.995
0.03031430721282959,-2.564766813939607,0.095
0.01461309552192688,-2.461962252370675,0.02
0.011650162935256957,-2.5090584837174075,0.0325
0.008815193176269531,-2.289962076421035,0.01
0.0,-2.586069890167472,0.015
0.0865545654296875,-2.75371612424681,0.1025
0.014008184671401977,-2.761987666394171,0.0275
0.0,-2.5793939411055895,0.01
0.00015625,-2.5816694983451427,0.01
0.0,-2.455370378322428,0.0225
0.0,-1.4678154962723917,0.0175
0.0,-1.439170961859111,0.07
0.001869588792324066,-2.6691009793734275,0.07
5.681818351149559e-05,-2.6652264687171754,0.025
0.14746932983398436,-2.3662705722594692,0.2225
0.5891350936889649,-2.384008055432741,1.0
0.5996230316162109,-2.3992810867614165,0.99
0.39616703033447265,-2.4059754426164814,0.6775
0.1036913776397705,-2.4144297808795447,0.165
0.04139159679412842,-2.443119585081732,0.1075
0.0009469696879386902,-2.4444237734295604,0.0025
0.2983143997192383,-2.4461144663235577,0.4275
0.3476758575439453,-2.4478490137418034,0.61
0.2513131332397461,-2.451764820207837,0.4475
0.019641956090927126,-2.4503320571576035,0.155
0.06843524932861328,-2.441852046814447,0.4275
0.39330177307128905,-2.436612141771417,0.815
0.17572601318359374,-2.4471428843268335,0.355
0.2662400817871094,-2.454707594949748,0.9175
0.4536093139648438,-2.465052563350928,0.965
0.40545005798339845,-2.4732423934305854,0.95
0.3830961608886719,-2.4769787682086424,0.8175
0.2700126266479492,-2.4853388682897344,0.595
0.13008838653564453,-2.494782912937469,0.19
0.3322934722900391,-2.5016207977202902,0.4875
0.12689844131469727,-2.510228880618471,0.2625
0.27258838653564454,-2.5188717473978803,0.455
0.4876880645751953,-2.5315783098431246,0.775
0.38849117279052736,-2.541378429907328,0.8875
0.2386214828491211,-2.547323792076153,0.6
0.13708514213562012,-2.549230684161347,0.3675
0.02056051731109619,-2.5491614568500975,0.0425
0.00995580792427063,-2.5276895439855376,0.0175
0.4196726226806641,-2.522070730335195,0.86
0.22300731658935546,-2.5364060141211078,1.0
0.35011093139648436,-2.550122770510319,1.0
0.2553792381286621,-2.5598971519365366,1.0
0.3080763053894043,-2.5643382322902446,0.9675
0.011876803636550904,-2.566638552806286,0.03
2.9761905316263438e-05,-2.519912297644551,0.015
0.001488095223903656,-2.365333877546334,0.0975
0.0,-2.3562802492115544,0.015
0.008095238208770752,-2.4299142913076084,0.0275
0.08292343139648438,-2.422313912827246,0.31
0.09016721725463867,-2.425877715116241,0.19
0.06287906646728515,-2.436570094079468,0.255
0.04653517246246338,-2.4597722378012556,0.1375
0.05332305431365967,-2.4777248573780883,0.1
0.05318100929260254,-2.4909056683154525,0.325
0.02814718723297119,-2.503585822590126,0.575
0.029773812294006347,-2.5040112945593123,0.295
0.009482993483543397,-2.2740484422119045,0.015
0.0,-2.505349571429019,0.02
0.0,-2.556812817136111,0.005
0.0,-2.5793958084975634,0.02
4.687500186264515e-05,-2.597288175667784,0.01
0.016431546211242674,-2.7106020715356425,0.025
0.00731249988079071,-2.717043368378729,0.0075
0.0,-2.7189824673270375,0.0075
0.0,-1.896375047798985,0.035
0.18850290298461914,-2.4730835165648495,0.27
0.7900666809082031,-2.4985976702949473,0.9475
0.7684605407714844,-2.491732853720942,0.975
0.6577651214599609,-2.480725175351646,0.8775
0.07492604732513428,-2.4740057237368007,0.16
0.013474928140640259,-2.487801658389884,0.035
0.04389970779418945,-2.4612649405908593,0.15
0.20789140701293946,-2.4663040608095983,0.5475
0.36306640625,-2.473463006671085,0.865
0.31186508178710937,-2.4798658892070384,0.7175
0.32668922424316404,-2.483423331599286,0.9225
0.4479509353637695,-2.4869101751693337,0.8875
0.5471311187744141,-2.50116095553694,0.83
0.42356510162353517,-2.524198889937631,0.615
0.2833721160888672,-2.540121002581471,0.395
0.18291128158569336,-2.5442469328937904,0.3075
0.5036111450195313,-2.547070360218356,0.8575
0.41687232971191407,-2.5509124151208544,0.6425
0.48523536682128904,-2.559930257519444,0.8325
0.23749324798583984,-2.5723642393008683,0.47
0.04952020168304443,-2.5791246188154946,0.1225
0.1425076675415039,-2.534284214074071,0.335
0.4519322967529297,-2.5283158326456774,1.0
0.301313591003418,-2.529175947533941,0.99
0.3753206253051758,-2.5326650499749563,1.0
0.1443673324584961,-2.5357891976728735,0.995
0.17549016952514648,-2.5412732675301593,0.8425
0.06922619342803955,-2.558000296854463,0.2875
0.008718615174293518,-2.407980969306992,0.0275
0.029125001430511475,-2.4057519466644175,0.165
0.05008171081542969,-2.4141571926309804,0.305
0.006455086469650269,-2.447893443477976,0.035
0.03373430490493774,-2.4740963753286094,0.11
0.03232196807861328,-2.488168996938375,0.1575
0.04323160648345947,-2.48914638046545,0.0675
0.12843777656555175,-2.4779050214706557,0.2775
0.021548700332641602,-2.469460353783863,0.12
0.0001921768859028816,-2.4992411223171844,0.015
1.5625000232830645e-05,-2.5258137176137736,0.0325
0.026080360412597658,-2.6728254358616277,0.0375
0.0002057671546936035,-2.820969119254451,0.0425
0.0,-2.7464949510659045,0.0225
0.00023448772728443146,-2.1296018369819016,0.02
0.015860390663146973,-2.6637729593248016,0.1675
0.03977723598480225,-2.5023859418187038,0.0625
0.17061508178710938,-2.5281970622839673,0.2025
0.15203733444213868,-2.5380512236637243,0.18
0.15111923217773438,-2.521752704520776,0.195
0.008859126567840577,-2.466357479028171,0.0725
0.16765783309936524,-2.467826120306006,0.58
0.3015792083740234,-2.4724921616834155,0.92
0.43551048278808596,-2.4771810075149703,0.8975
0.3804437255859375,-2.4833767187937412,0.9125
0.308629150390625,-2.487482934168026,0.6325
0.1625685501098633,-2.4957647182621723,0.35
0.09915043830871582,-2.502536318739666,0.225
0.2841116714477539,-2.511621817751821,0.8175
0.4777534484863281,-2.5289823372742424,1.0
0.294654598236084,-2.5485007213317017,0.7525
0.031778502464294436,-2.558498434082434,0.175
0.3153490447998047,-2.5582793368808225,0.7775
0.3740620803833008,-2.560588560136181,0.84
0.38982322692871096,-2.571034015710825,0.8625
0.2477250289916992,-2.5809244275291547,0.5425
0.06263618469238282,-2.5874102346909322,0.175
0.024148180484771728,-2.552055217008732,0.0525
0.2944453620910645,-2.538061467045186,0.7025
0.42282604217529296,-2.5291986402825146,0.99
0.3989150238037109,-2.520785640614777,1.0
0.46707252502441404,-2.518085650091138,1.0
0.2969953918457031,-2.516808195478429,0.9975
0.21646148681640626,-2.5183944655651644,0.9475
0.06299468040466309,-2.5152903120556402,0.55
0.0,-2.4905599457852623,0.0425
0.0011701839417219161,-2.472135524227735,0.1
0.0006964286416769028,-2.294754603817559,0.045
0.04470454692840576,-2.4636792926695525,0.07
0.015289502143859863,-2.453313501650984,0.0625
0.20240964889526367,-2.4352346095915567,0.4675
0.13162229537963868,-2.4162990682340455,0.4525
0.0117851722240448,-2.418944489307804,0.075
0.09056349754333497,-2.3632516992795045,0.2125
0.012543652057647705,-2.346183504167114,0.1125
0.32233123779296874,-2.672513571639698,0.4425
0.45263999938964844,-2.6844290815557925,0.5725
0.12847183227539063,-2.6889124124990786,0.1675
0.252041015625,-2.6910254760675376,0.3125
0.0,-2.6578986256537873,0.005
0.0,-2.6615938593544657,0.015
0.2489321708679199,-2.5159237404159107,0.33
0.19861021041870117,-2.4909824337923325,0.36
0.5709605026245117,-2.493253685565049,0.99
0.5588654327392578,-2.494202191196016,0.9725
0.6101172256469727,-2.492871665945537,0.94
0.4822050857543945,-2.4916739020125194,0.9925
0.20183082580566405,-2.4987540676802165,0.44
0.2038916015625,-2.507288763850609,0.525
0.31326478958129883,-2.510303063728948,0.575
0.4585831451416016,-2.5227843030679544,0.965
0.46531387329101564,-2.532418458763175,0.955
0.3834992980957031,-2.5456009463179408,0.855
0.4687067413330078,-2.554737761499452,0.8475
0.44737194061279295,-2.562950501785307,0.9875
0.47832565307617186,-2.567963447107606,0.9875
0.2633058166503906,-2.5802006530218753,0.8175
0.026557540893554686,-2.592471910717532,0.12
0.014632935523986817,-2.581007831948462,0.3125
0.15241434097290038,-2.5660927969504637,0.775
0.19757169723510742,-2.5442502983209048,0.9075
0.1502164649963379,-2.522842297756519,0.9325
0.19548748016357423,-2.523052135613899,0.9275
0.1449012565612793,-2.520356567775142,0.965
0.1119471549987793,-2.5061807278242925,0.95
0.1804387664794922,-2.487070549594823,0.89
0.058325214385986326,-2.4713255721955147,0.2625
0.002197510749101639,-2.393185565177928,0.015
0.009226191043853759,-2.3846980224585095,0.015
0.04002705574035645,-2.3755733586394148,0.0675
0.03331493616104126,-2.352972785147277,0.0875
0.10455898284912109,-2.354042539178263,0.1675
0.011696969270706176,-2.347369180159611,0.03
0.003159632384777069,-2.331325842803589,0.05
0.05043868064880371,-2.3345009796982787,0.3075
0.04208657741546631,-2.333420381847677,0.1
0.0007857143133878707,-2.3357326156892384,0.005
0.09593362808227539,-2.3239664489849887,0.1975
0.00436399757862091,-2.3107475028735656,0.2525
0.0003709608688950539,-2.558613496904062,0.0275
0.007914753556251526,-2.587191372399083,0.0475
0.1862931251525879,-2.663445887906115,0.2375
0.18200977325439452,-2.6798385686794575,0.23
0.09020938873291015,-2.687454456793201,0.11
0.0,-2.1958555745457558,0.015
0.0,-2.0259381629694926,0.105
0.0,-2.135954184049397,0.035
0.0,-2.2057739575569717,0.01
0.0,-2.2145371338403668,0.01
0.0,-2.344484296235861,0.01
0.0009090909361839294,-2.8880168880059585,0.03
0.00647456705570221,-2.671530454094426,0.015
0.024456169605255127,-2.688396587931713,0.09
0.001937229484319687,-2.6952061429949388,0.0875
5.681818351149559e-05,-2.7293411393010123,0.055
0.1621076774597168,-2.53833686712565,0.175
0.16985483169555665,-2.515758750033804,0.235
0.3919318389892578,-2.519542448399103,0.6
0.5383252334594727,-2.525128671669829,0.89
0.6648890686035156,-2.5210635917663944,0.9925
0.261584587097168,-2.509334747892933,0.7
0.1409749412536621,-2.51215802618809,0.2525
0.14890151023864745,-2.5258712592762755,0.2875
0.23171625137329102,-2.5422340455788737,0.3775
0.4672898864746094,-2.5710986332698007,0.77
0.6781187438964844,-2.5942027654530686,0.9675
0.4919525909423828,-2.615290635369336,0.975
0.16926406860351562,-2.628460499101102,0.39
0.1945743179321289,-2.626775131579873,0.385
0.3567784881591797,-2.630774782285419,0.5125
0.0968321704864502,-2.6456323336298473,0.1675
0.026317641735076905,-2.5838225230756255,0.175
0.16006990432739257,-2.5586644086470227,0.72
0.2421708106994629,-2.543641282551923,0.6775
0.5046216583251953,-2.54011242505375,0.985
0.28729528427124024,-2.536992809938085,0.8375
0.1828860092163086,-2.5295138735164104,0.8425
0.18669012069702148,-2.5150035586761734,0.77
0.025131673812866212,-2.4888072068681217,0.095
0.017651244401931762,-2.375917234838421,0.1325
0.32859901428222654,-2.3628385757676837,0.7475
0.5160243606567383,-2.3496138128424784,0.7075
0.10097727775573731,-2.3389968499393166,0.2325
0.01684144973754883,-2.374792982182435,0.085
0.19183712005615233,-2.3502730392485645,0.59
0.26581008911132814,-2.317752100262922,0.7025
0.40944011688232423,-2.3005002877119844,0.89
0.14509812355041504,-2.2966279992179905,0.3275
0.045825037956237796,-2.308222015509789,0.2175
0.03736508131027222,-2.352380239795131,0.0675
0.02069444417953491,-2.377960840800754,0.0625
0.33260551452636716,-2.39540313697417,0.38
0.4973564147949219,-2.397331182313956,0.775
0.29614843368530275,-2.391292442122101,0.39
0.33834415435791015,-2.3734744676412602,0.365
0.09536904335021973,-2.358551853328655,0.0975
0.06315475940704346,-2.3621056675384904,0.065
0.001097470298409462,-2.550984859474389,0.025
0.009264456033706665,-2.5813470383564265,0.0925
0.128900728225708,-2.659585488401963,0.175
0.053523106575012205,-2.6530507664423246,0.0925
0.005114109516143799,-2.655679821355345,0.0075
0.043870797157287596,-2.6547190193680983,0.0675
0.0,-2.0532891634309216,0.015
0.0,-1.9993900588698217,0.045
0.0,-2.058047884247014,0.025
0.0,-2.0959944662842216,0.0725
0.0,-2.0739051099918266,0.01
0.042494592666625974,-2.669086725574328,0.16
0.09025161743164062,-2.6088188370190535,0.7825
0.16871482849121094,-2.6199729483166445,0.42
0.196588191986084,-2.6297330600317603,0.3675
0.015530303716659546,-2.642235173487062,0.1075
0.1307566738128662,-2.593146298416579,0.1525
0.37521556854248045,-2.591539776826544,0.405
0.4719092559814453,-2.58474137055754,0.5225
0.5008558654785156,-2.5725836188949134,0.5725
0.4906277084350586,-2.564810455251863,0.5525
0.10075216293334961,-2.5675327904740075,0.1325
0.0015909090638160706,-2.551860146232255,0.0025
0.030295815467834473,-2.5578255449730674,0.055
0.39128158569335936,-2.596676426889682,0.54
0.7511805725097657,-2.629728533057675,0.995
0.20213022232055664,-2.6432659143578006,0.74
0.08131854057312012,-2.6469636364904985,0.1825
0.003432539701461792,-2.538961981467401,0.01
0.13653454780578614,-2.5104065232455732,0.2675
0.060122203826904294,-2.5058250568721374,0.2875
0.07590593338012695,-2.499619818583677,0.2025
0.02198548078536987,-2.481835385316753,0.065
0.0,-2.4597403577542463,0.015
0.053195347785949705,-2.3395796866499268,0.115
0.013964287042617797,-2.3204094555955863,0.0725
0.13236580848693846,-2.299981041090333,0.2825
0.2933600234985352,-2.3003627066016112,0.58
0.6018078994750976,-2.3028787071319625,0.7175
0.87541748046875,-2.3189827340435576,0.9475
0.6565557861328125,-2.330879592643284,0.7
0.4043962860107422,-2.377449289295225,0.5125
0.12419589042663574,-2.422165822434913,0.165
0.06131277084350586,-2.436186669337508,0.0775
0.16548484802246094,-2.4428074600918745,0.185
0.512592887878418,-2.435502711860728,0.55
0.4466931915283203,-2.421774458307034,0.51
0.06561110973358154,-2.412427377456365,0.0675
0.01952380895614624,-2.4002420223749787,0.02
0.00020408162847161294,-2.358616337868934,0.005
0.0005041453987360001,-2.378950994634319,0.0375
0.0,-2.40022421655306,0.01
0.017098958492279052,-2.597350435432717,0.05
0.001552777737379074,-2.6266385640981036,0.0075
0.0017226891219615937,-2.629901521852602,0.0225
0.0014204545319080352,-2.5631059157334986,0.0225
0.0015367966890335082,-2.5556581771643505,0.015
0.029158549308776857,-2.555651045158818,0.035
0.007808441519737244,-2.618294796050787,0.04
0.008362193703651427,-2.612134809983232,0.02
0.2635335350036621,-2.603507028674532,0.275
0.6405501556396485,-2.5960847947063965,0.6575
0.5225496292114258,-2.5819539189707355,0.5825
0.05403048515319824,-2.586205251957072,0.055
0.273242244720459,-2.6239373093942926,0.325
0.4442121887207031,-2.6377014944734194,0.78
0.3878571319580078,-2.6509672132484248,0.7325
0.001964285671710968,-2.2748206061681384,0.0025
0.5293479537963868,-2.3153219106277705,0.5725
0.8947052764892578,-2.3413544476637482,0.9325
0.8140148162841797,-2.380738347819932,0.85
0.6361967468261719,-2.4036669875714303,0.7325
0.6788288879394532,-2.421574024383645,0.83
0.5579778289794922,-2.4475450170931206,0.665
0.02819047689437866,-2.4493420533956396,0.04
0.0012539683282375336,-2.2556449917928703,0.0375
0.04375340461730957,-2.3299847416867436,0.0625
0.3507460784912109,-2.3594971041759893,0.4975
0.10331781387329102,-2.379750267542824,0.2025
0.059406461715698244,-2.3882622283302504,0.0875
0.001598639488220215,-2.3915394471528977,0.0025
0.0025034722685813903,-2.546624285486575,0.025
0.005013527870178222,-2.7927422605083536,0.1
0.0031141775846481325,-2.801141216330275,0.185
0.006569263935089112,-2.769076539636249,0.085
0.047443180084228515,-2.543544568166914,0.0475
0.11967081069946289,-2.6000317913400606,0.29
0.11779851913452148,-2.6182009570501514,0.4025
0.28899532318115234,-2.6170137042562587,0.3
0.004772727489471436,-2.5969550762013287,0.005
0.03984848499298096,-2.589156032825511,0.04
0.09720599174499511,-2.5703839310518233,0.1
0.11261454582214356,-2.571190149282121,0.13
0.023566017150878905,-2.607209163406034,0.0725
0.018073593378067018,-2.6245905499128033,0.0225
0.0001731601729989052,-2.445511539927059,0.03
0.0,-2.470774602599701,0.015
0.052299785614013675,-2.332936743431561,0.095
0.21156845092773438,-2.347651086953328,0.3825
0.3131169128417969,-2.3421855166227514,0.54
0.18857872009277343,-2.33305270774972,0.26
0.01949296474456787,-2.3204515200020412,0.02
0.2380025291442871,-2.328734924304866,0.24
0.1528950309753418,-2.330617489107282,0.165
0.015,-2.3391832296236754,0.015
0.0025,-2.3710446568868595,0.0025
0.24333547592163085,-2.398947547629038,0.265
0.0926794719696045,-2.4163715808077333,0.115
7.936508394777775e-05,-2.2260070026736622,0.0175
7.936508394777775e-05,-2.2893699431469687,0.015
0.029332480430603027,-2.2463223686665694,0.1
0.10729861259460449,-2.2658196355548577,0.385
0.2042919921875,-2.289050482864146,0.365
0.3815218734741211,-2.309877022972367,0.44
0.5940486907958984,-2.3363840903300264,0.645
0.09874765396118164,-2.361329001594023,0.135
0.2126792335510254,-2.3526368267180797,0.2975
0.14231792449951172,-2.365848068211072,0.32
0.0037571215629577637,-2.377865950161202,0.015
0.04296525001525879,-2.397003351312119,0.07
0.015219378471374511,-2.3824628896587448,0.0325
0.0,-2.1105735777488217,0.025
0.01726190447807312,-2.538082706624365,0.0175
0.5509551239013671,-2.550844069342368,0.6125
0.6319598007202148,-2.5746347324401553,0.7025
0.34852272033691406,-2.5851909623886624,0.615
0.16315475463867188,-2.602367669602413,0.4225
0.08733223915100098,-2.6052191692688873,0.1575
0.07637355804443359,-2.6190380275265754,0.1775
0.3540692520141602,-2.6231331347869484,0.365
0.3476181411743164,-2.617749660754643,0.3775
0.22944713592529298,-2.616707885108931,0.33
0.3040863800048828,-2.607014742888985,0.3575
0.04130681991577148,-2.596390153233014,0.045
0.005,-2.5857583356059117,0.005
0.5041603851318359,-2.579646301528914,0.5325
0.7577948760986328,-2.5864075068338823,0.7975
0.2707413291931152,-2.5868230200175715,0.305
0.49731151580810545,-2.583986150103867,0.59
0.7644651794433593,-2.5787176158720877,0.8525
0.4808062744140625,-2.573487372415046,0.6375
0.34997474670410156,-2.5900477301764964,0.4925
0.6926262664794922,-2.61532993782355,0.825
0.503629150390625,-2.6341801725051175,0.605
0.06544101715087891,-2.651462013731878,0.0675
0.014345238208770752,-2.662718672483136,0.015
0.013703101873397827,-2.6666522485544037,0.015
0.0066666662693023685,-2.618352287449934,0.0075
0.4109282684326172,-2.6191522629318618,0.6275
0.48531036376953124,-2.6179886798656704,0.63
0.471719970703125,-2.6167525385846995,0.76
0.619818992614746,-2.616468510454799,0.8575
0.3150008010864258,-2.606006047984983,0.565
0.0182094144821167,-2.5784111980291065,0.065
0.056765966415405274,-2.2886187906855215,0.095
0.5250089263916016,-2.299316849914123,0.7925
0.09454790115356446,-2.303880376524599,0.135
0.009021103978157044,-2.3007538235950373,0.0175
0.013449494838714599,-2.3397036764374977,0.015
0.13250433921813964,-2.3315109868353754,0.1975
0.1686256980895996,-2.340363063902212,0.225
0.08284956932067872,-2.3463616517309522,0.2325
0.0038046538829803467,-2.350720544189225,0.035
0.008466269373893737,-2.268627625015855,0.2525
0.04041255950927734,-2.286044377804381,0.6575
0.058474493026733396,-2.3059593507345113,0.6525
0.04222888469696045,-2.3159259547297046,0.1725
0.013665815591812134,-2.2425597654500473,0.09
0.031658449172973634,-2.2637414458066965,0.155
0.04494812965393066,-2.2853004752667263,0.12
0.006626701354980469,-2.3066259221635,0.0175
0.3347311019897461,-2.321435871486226,0.455
0.3424034881591797,-2.333485268261362,0.485
0.021991920471191407,-2.3331060607073626,0.0275
0.0690494155883789,-2.4534154265609547,0.125
0.00045995671302080155,-2.7182399662553967,0.235
0.00011904762126505375,-2.7041801613226832,0.0725
0.002445887476205826,-2.6985154744618183,0.025
0.009791666269302368,-2.6621037645778793,0.035
0.34909629821777344,-2.5604243079998916,0.5675
0.3793623733520508,-2.573612444529768,0.59
0.6047194671630859,-2.573844250592007,0.745
0.8189376068115234,-2.5793826111488554,0.9625
0.7022248840332032,-2.576735281272429,0.8425
0.65580810546875,-2.584529139256227,0.7025
0.6587158203125,-2.594655017653649,0.71
0.19996843338012696,-2.60651329508563,0.215
0.19898086547851562,-2.617152494355722,0.2625
0.6936083984375,-2.628051907584328,0.8775
0.8067704772949219,-2.635413777783797,0.94
0.5996924591064453,-2.6372945598346624,0.6775
0.5705555725097656,-2.6332128612382713,0.7275
0.26406476974487303,-2.6229128589415134,0.275
0.7569210052490234,-2.61004583388798,0.8
0.8107728576660156,-2.5928350286526887,0.8625
0.67469970703125,-2.5832354081000863,0.76
0.8062193298339844,-2.5869541266056655,0.885
0.8426171875,-2.5869641451544085,1.0
0.9035885620117188,-2.584020990868954,1.0
0.8861210632324219,-2.5849195789165194,0.9725
0.6504888153076172,-2.606835147350281,0.6975
0.6609072875976563,-2.627880614219983,0.8775
0.23490440368652343,-2.6491258566718505,0.26
0.5206132507324219,-2.666191379287509,0.6275
0.44437225341796877,-2.671501404628708,0.5575
0.20542476654052735,-2.6740038543706603,0.315
0.13605745315551757,-2.4468346358978246,0.2075
0.35867286682128907,-2.4482053918837394,0.54
0.08901920318603515,-2.445514030357186,0.14
0.0,-2.489931275081591,0.01
0.00011904762126505375,-2.4784190362103735,0.015
0.0,-2.4790767029604828,0.0125
0.027431278228759765,-2.596969918007514,0.0375
0.2057773208618164,-2.606978490433964,0.385
0.1674753761291504,-2.6121577818661743,0.2425
0.3546087646484375,-2.616577191229477,0.555
0.15628381729125976,-2.6166702682288334,0.2
0.06490854263305663,-2.610285029856436,0.09
0.029535715579986573,-2.2970108903008972,0.065
0.22095849990844726,-2.403044928889873,0.435
0.22539844512939453,-2.4093961226548735,0.465
0.05421247959136963,-2.396463758103114,0.1575
0.1690019989013672,-2.2740806151077972,0.4525
0.31094640731811524,-2.287907317455693,0.845
0.11352949142456055,-2.2993698857070384,0.55
0.05218297004699707,-2.3133896654145962,0.125
0.0649491548538208,-2.6590428830471557,0.1075
0.0,-2.619138601417592,0.225
0.010386905670166015,-2.622761590425529,0.365
0.00011904762126505375,-2.7092481955199896,0.09
0.0125,-2.6367179522917046,0.0125
0.12527957916259766,-2.6221816376069533,0.13
0.043741884231567385,-2.587485988585997,0.05
0.7217306518554687,-2.582999393548526,0.8125
0.889937744140625,-2.5906626018233037,0.975
0.7736038970947265,-2.6093405668325573,0.8475
0.85600830078125,-2.6173753609552146,0.9125
0.5396257019042969,-2.626598236626513,0.6675
0.8828219604492188,-2.634694497183797,1.0
0.5055844116210938,-2.6468967030339163,0.6175
0.02560966968536377,-2.651393794247403,0.04
0.34850379943847654,-2.64477276071896,0.425
0.6811427307128907,-2.6291040899464737,0.78
0.9400901794433594,-2.606142512244205,1.0
0.8122511291503907,-2.5905747667141044,0.88
0.7385596466064454,-2.586962083732488,0.8225
0.6979698181152344,-2.588248139002651,0.9275
0.7878589630126953,-2.590424697582771,0.97
0.8457963562011719,-2.5946497559902997,1.0
0.4661471939086914,-2.6005319732543346,0.51
0.2312409782409668,-2.6272662479182793,0.25
0.4912310791015625,-2.661112465612327,0.535
0.6175685882568359,-2.66389186838386,0.75
0.25034452438354493,-2.6587127450101025,0.375
0.7247943878173828,-2.664629063316432,0.9475
0.14705628395080567,-2.672961959270668,0.205
0.0734992790222168,-2.68736753062205,0.1675
0.03760822296142578,-2.651985900141393,0.085
0.0,-2.4518310654106505,0.0325
0.0,-2.421297536851532,0.0125
0.045819263458251956,-2.2991850428487686,0.1125
0.20307765960693358,-2.317234502328284,0.3275
0.008651515245437622,-2.3457663317827135,0.0175
0.013992063999176026,-2.4312386081446085,0.015
0.011904761791229249,-2.4568496851917097,0.0125
0.0930168628692627,-2.7002106524416436,0.11
0.001302083283662796,-2.7015396464630963,0.005
0.02518655061721802,-2.4584966060388993,0.0475
0.006635765433311462,-2.525349874064762,0.0125
0.0,-2.593501424502262,0.015
0.0054247832298278805,-2.6165119224662665,0.545
0.008414502143859864,-2.6288241945741158,0.3325
0.0,-2.7930536357211544,0.065
0.00488095223903656,-2.6972898744792593,0.005
0.025960497856140137,-2.6619701251558396,0.0275
0.06707340717315674,-2.627737053368351,0.0875
0.3261029815673828,-2.580335160199848,0.4025
0.08577110290527344,-2.57767161846715,0.095
0.18343433380126953,-2.5854479481283748,0.21
0.43434974670410154,-2.6131333180616196,0.525
0.5795111846923828,-2.627932697000891,0.7325
0.7603318786621094,-2.6375548507307154,0.9525
0.6140927124023438,-2.64331541235775,0.77
0.5748394775390625,-2.6438518443563885,0.74
0.6793128204345703,-2.6307343373165146,0.925
0.810718765258789,-2.6103252908742003,0.9475
0.842462158203125,-2.5881330001673293,0.975
0.6860028839111328,-2.574826538814173,0.82
0.6724747467041016,-2.5723397963574057,0.75
0.6643506622314453,-2.578657788879989,0.8625
0.49859214782714845,-2.5832722500913614,0.645
0.11805014610290528,-2.586125417295914,0.28
0.025917208194732665,-2.600652882733951,0.0625
0.2930258178710938,-2.611973845995304,0.3475
0.5914646530151367,-2.6195842700953498,0.9925
0.2534632110595703,-2.6283793096837442,0.6775
0.12146284103393555,-2.6280766612317996,0.2275
0.10977452278137206,-2.625115982652626,0.17
